F_featureType,_id,EvseStatus,ValueAddedServices,Plugs,GeoCoordinates,OperatorID,AuthenticationModes,CalibrationLawDataAvailability,HotlinePhoneNumber,IsOpen24Hours,ChargingStationId,Address,IsHubjectCompatible,PaymentOptions,ChargingFacilities,RenewableEnergy,EvseID,Accessibility,DynamicInfoAvailable,ChargingStationNames,lastUpdate,AccessibilityLocation,deltaType,OpeningTimes,AdditionalInfo,HubOperatorID,start_time_txt,start_time,simulation,POINT_X,POINT_Y,POINT_Z,demo
evse,CHEVPE3437,Available,MaximumPowerCharging,"[""Type 1 Connector (Cable Attached)"",""Type 2 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.388954"",""Longitude"":""8.517297""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,7428,"{""PostalCode"":""8005"",""City"":""Zürich"",""Street"":""Schiffbaustrasse"",""Floor"":""0"",""Country"":""CHE"",""HouseNum"":""11"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":7,""Amperage"":32,""Voltage"":230,""PowerType"":""AC_1_PHASE""},{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""}]",0,CHEVPE3437,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - N2 - ibis Zürich City West""}",,,,,,,11/11/2023 11:11:10 AM,11/11/2023 11:11:10,0,8.517297000000042,47.388954000000069,0.000000000000000,1
evse,CHEVPE36008,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.405522"",""Longitude"":""8.480533""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire"",""Direct Payment""]",Not Available,+41582219660,-1,7672,"{""PostalCode"":""8049"",""City"":""Zürich"",""Street"":""Limmattalstrasse"",""Floor"":""-1"",""Country"":""CHE"",""HouseNum"":""400"",""TimeZone"":""UTC+01:00""}",-1,"[""Contract"",""Direct""]","[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":7,""Amperage"":32,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE36008,Free publicly accessible,true,"{""lang"":""en"",""value"":""Geschäftshaus Limmattal Zürich - M1""}",,,,,,,11/11/2023 11:11:10 AM,11/11/2023 11:11:10,0,8.480533000000037,47.405522000000076,0.000000000000000,1
evse,CHEVPE35854,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.380608"",""Longitude"":""8.533455""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire"",""Direct Payment""]",Not Available,+41582219660,-1,5873,"{""PostalCode"":""8005"",""City"":""Zürich"",""Street"":""Zollstrasse"",""Floor"":""-1"",""Country"":""CHE"",""TimeZone"":""UTC+01:00""}",-1,"[""Contract"",""Direct""]","[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":7,""Amperage"":32,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE35854,Free publicly accessible,true,"{""lang"":""en"",""value"":""HB Nord Gleistribüne Zürich - M1""}",,,,,,,11/11/2023 11:11:10 AM,11/11/2023 11:11:10,0,8.533455000000060,47.380608000000052,0.000000000000000,1
evse,CHEVPE36085,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.367509"",""Longitude"":""8.535571""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,7587,"{""PostalCode"":""8002"",""City"":""Zürich"",""Street"":""Beethovenstrasse"",""Country"":""CHE"",""HouseNum"":""35"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":3,""Amperage"":16,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE36085,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass M1 - Parkgarage Bleicherweg AMAG Service AG""}",,,,,,,11/11/2023 11:11:10 AM,11/11/2023 11:11:10,1,8.535571000000061,47.367509000000041,0.000000000000000,1
evse,CHEVPE3392,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.392252"",""Longitude"":""8.51116""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire"",""Direct Payment""]",Not Available,+41582219660,-1,7722,"{""PostalCode"":""8005"",""City"":""Zürich"",""Street"":""Förrlibuckstrasse Atmos Park"",""Floor"":""-1"",""Country"":""CHE"",""HouseNum"":""190"",""TimeZone"":""UTC+01:00""}",-1,"[""Contract"",""Direct""]","[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":3,""Amperage"":16,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE3392,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - M1 - Atmos Business Park Zürich""}",,,,,,,11/11/2023 11:11:10 AM,11/11/2023 11:11:10,0,8.511160000000075,47.392252000000042,0.000000000000000,1
evse,CHEVPE36247,Available,MaximumPowerCharging,"[""Type 1 Connector (Cable Attached)"",""Type 2 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.425789"",""Longitude"":""8.559754""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,8713,"{""PostalCode"":""8152"",""City"":""Opfikon"",""Street"":""Lindbergh-Platz"",""Country"":""CHE"",""HouseNum"":""1"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":7,""Amperage"":32,""Voltage"":230,""PowerType"":""AC_1_PHASE""},{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""}]",0,CHEVPE36247,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - N2 - Novotel Zurich Airport Messe""}",,,,,,,11/11/2023 11:11:10 AM,11/11/2023 11:11:10,0,8.559754000000055,47.425789000000066,0.000000000000000,1
evse,CHEVPE2918,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.381404"",""Longitude"":""8.537947""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,4609,"{""PostalCode"":""8005"",""City"":""Zürich"",""Street"":""Sihlquai"",""Country"":""CHE"",""HouseNum"":""41"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":11,""Amperage"":16,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":3,""Amperage"":16,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE2918,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - M1 - Parkhaus Hauptbahnhof - 2""}",,,,,,,11/11/2023 11:11:10 AM,11/11/2023 11:11:10,0,8.537947000000031,47.381404000000032,0.000000000000000,1
evse,CHEVPE36249,Available,MaximumPowerCharging,"[""Type 1 Connector (Cable Attached)"",""Type 2 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.41605"",""Longitude"":""8.559098""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,8714,"{""PostalCode"":""8050"",""City"":""Zürich"",""Street"":""Heidi-Abel-Weg"",""Country"":""CHE"",""HouseNum"":""5"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":7,""Amperage"":32,""Voltage"":230,""PowerType"":""AC_1_PHASE""},{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""}]",0,CHEVPE36249,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - N2 - ibis Zürich Messe Airport""}",,,,,,,11/11/2023 11:11:10 AM,11/11/2023 11:11:10,0,8.559098000000063,47.416050000000041,0.000000000000000,1
evse,CHEVPE36006,Unknown,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.362994"",""Longitude"":""8.547296""}}",CHEVP,REMOTE,Not Available,+41582219660,-1,5515,"{""PostalCode"":""8000"",""City"":""Zürich"",""Street"":""Utoquai"",""Country"":""CHE"",""HouseNum"":""45"",""TimeZone"":""UTC+01:00""}",0,No Payment,"[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":7,""Amperage"":32,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE36006,Free publicly accessible,false,"{""lang"":""en"",""value"":""Eden au Lac Zürich - P1 Offline - 02""}",,,,,,,11/11/2023 11:11:10 AM,11/11/2023 11:11:10,0,8.547296000000074,47.362994000000072,0.000000000000000,1
evse,CHEVPE2159,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.421448"",""Longitude"":""8.555738""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,4768,"{""PostalCode"":""8152"",""City"":""Opfikon"",""Street"":""Thurgauerstrasse"",""Floor"":""-1"",""Country"":""CHE"",""HouseNum"":""101"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":11,""Amperage"":16,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":3,""Amperage"":16,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE2159,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - M1 - Ambassador House""}",,,,,,,11/11/2023 11:11:10 AM,11/11/2023 11:11:10,0,8.555738000000076,47.421448000000055,0.000000000000000,1
evse,CHEVPE3510,Occupied,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.380335"",""Longitude"":""8.505962""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,6690,"{""PostalCode"":""8040"",""City"":""Zürich"",""Street"":""Badenerstrasse Crown Plaza Hotel"",""Country"":""CHE"",""HouseNum"":""420"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":3,""Amperage"":16,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE3510,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - SAK - M1 - Crowne Plaza Zürich""}",,,,,,,11/11/2023 11:11:10 AM,11/11/2023 11:11:10,0,8.505962000000068,47.380335000000059,0.000000000000000,1
evse,CHEVPE3484,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.372292"",""Longitude"":""8.535847""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire"",""Direct Payment""]",Not Available,+41582219660,-1,6810,"{""PostalCode"":""8001"",""City"":""Zürich"",""Street"":""Nüschelerstrasse AMAG, Parkhaus Talgarten"",""Floor"":""-1"",""Country"":""CHE"",""HouseNum"":""31"",""TimeZone"":""UTC+01:00""}",-1,"[""Contract"",""Direct""]","[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":3,""Amperage"":16,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE3484,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - M1 - Parkhaus Talgarten Zürich""}",,,,,,,11/11/2023 11:11:10 AM,11/11/2023 11:11:10,1,8.535847000000047,47.372292000000073,0.000000000000000,1
evse,CHEVPE36231,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.386513"",""Longitude"":""8.53942""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire"",""Direct Payment""]",Not Available,+41582219660,-1,9038,"{""PostalCode"":""8006"",""City"":""Zürich"",""Street"":""Lindenbachstrasse"",""Floor"":""-2"",""Country"":""CHE"",""HouseNum"":""1"",""TimeZone"":""UTC+01:00""}",-1,"[""Contract"",""Direct""]","[{""Power"":11,""Amperage"":16,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":3,""Amperage"":16,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE36231,Free publicly accessible,true,"{""lang"":""en"",""value"":""Parkhaus Unterstrass AG - P1 Online 01""}",,,,,,,11/11/2023 11:11:10 AM,11/11/2023 11:11:10,0,8.539420000000064,47.386513000000036,0.000000000000000,1
evse,CHEVPE37274,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.394893"",""Longitude"":""8.478702""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire"",""Direct Payment""]",Not Available,+41582219660,-1,17960,"{""PostalCode"":""8048"",""City"":""Zürich"",""Street"":""Vulkanstrasse"",""Floor"":""0"",""Country"":""CHE"",""HouseNum"":""130"",""TimeZone"":""UTC+01:00""}",-1,"[""Contract"",""Direct""]","[{""Power"":11,""Amperage"":16,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":3,""Amperage"":16,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE37274,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - ZSC Swiss Life Arena - S1""}",,,,,,,11/11/2023 11:11:10 AM,11/11/2023 11:11:10,0,8.478702000000055,47.394893000000081,0.000000000000000,1
evse,CHEVPE2333,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.369084"",""Longitude"":""8.547989""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,912,"{""PostalCode"":""8001"",""City"":""Zürich"",""Street"":""Rämistrasse"",""Floor"":""3"",""Country"":""CHE"",""HouseNum"":""22A"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":7,""Amperage"":32,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE2333,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - M1 - Hohe Promenade""}",,,,,,,11/11/2023 11:11:15 AM,11/11/2023 11:11:15,1,8.547989000000030,47.369084000000043,0.000000000000000,1
evse,CHEVPE37068,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.397807"",""Longitude"":""8.547018""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,2265,"{""PostalCode"":""8057"",""City"":""Zürich"",""Street"":""Winterthurerstrasse"",""Country"":""CHE"",""HouseNum"":""190"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":7,""Amperage"":32,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE37068,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - M1 - Parkhaus Universität ZH Irchel""}",,,,,,,11/11/2023 11:11:15 AM,11/11/2023 11:11:15,0,8.547018000000037,47.397807000000057,0.000000000000000,1
evse,CHEVPE2097,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.422518"",""Longitude"":""8.559896""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,2174,"{""PostalCode"":""8152"",""City"":""Opfikon"",""Street"":""Dufaux-Strasse"",""Country"":""CHE"",""HouseNum"":""1"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":3,""Amperage"":16,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE2097,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - M1 - Kameha Grand Hotel""}",,,,,,,11/11/2023 11:11:15 AM,11/11/2023 11:11:15,0,8.559896000000037,47.422518000000025,0.000000000000000,1
evse,CHEVPE2316,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.32667"",""Longitude"":""8.529268""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,1330,"{""PostalCode"":""8134"",""City"":""Adliswil"",""Street"":""Zürichstrasse"",""Country"":""CHE"",""HouseNum"":""105"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":3,""Amperage"":16,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE2316,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass-P1-SAK-Hotel ibis Zürich-Adliswil - 01""}",,,,,,,11/11/2023 11:11:15 AM,11/11/2023 11:11:15,0,8.529268000000059,47.326670000000036,0.000000000000000,1
evse,CHEVPE2277,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.382214"",""Longitude"":""8.540451""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,1179,"{""PostalCode"":""8006"",""City"":""Zürich"",""Street"":""Neumühlequai"",""Country"":""CHE"",""HouseNum"":""42"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":3,""Amperage"":16,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE2277,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - P1 - Hotel Marriott Zürich - 01- Links""}",,,,,,,11/11/2023 11:11:15 AM,11/11/2023 11:11:15,0,8.540451000000076,47.382214000000033,0.000000000000000,1
evse,CHEVPE36400,Occupied,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.365918"",""Longitude"":""8.536165""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,2649,"{""PostalCode"":""8002"",""City"":""Zürich"",""Street"":""Beethoven-Strasse"",""Country"":""CHE"",""HouseNum"":""21"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":7,""Amperage"":32,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE36400,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - M1 - Park Hyatt Hotel""}",,,,,,,11/11/2023 11:11:15 AM,11/11/2023 11:11:15,1,8.536165000000040,47.365918000000079,0.000000000000000,1
evse,CHEVPE2224,Unknown,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.374187"",""Longitude"":""8.540993""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,2650,"{""PostalCode"":""8001"",""City"":""Zürich"",""Street"":""Uraniastrasse"",""Floor"":""1"",""Country"":""CHE"",""HouseNum"":""3"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":11,""Amperage"":16,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":3,""Amperage"":16,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE2224,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - PZAG - M1 - Parkhaus Urania""}",,,,,,,11/11/2023 11:11:15 AM,11/11/2023 11:11:15,1,8.540993000000071,47.374187000000063,0.000000000000000,1
evse,CHEVPE2325,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.360434"",""Longitude"":""8.553696""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,913,"{""PostalCode"":""8008"",""City"":""Zürich"",""Street"":""Riesbachstrasse"",""Country"":""CHE"",""HouseNum"":""7"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":7,""Amperage"":32,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE2325,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - M1 - Parkhaus Feldegg""}",,,,,,,11/11/2023 11:11:15 AM,11/11/2023 11:11:15,0,8.553696000000059,47.360434000000055,0.000000000000000,1
evse,CHEVPE2167,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.383096"",""Longitude"":""8.574637""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,2848,"{""PostalCode"":""8044"",""City"":""Zürich"",""Street"":""Forenweidstrasse"",""Country"":""CHE"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":3,""Amperage"":16,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE2167,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - P1 - SAK - Universität Zürich ZOO - 02""}",,,,,,,11/11/2023 11:11:15 AM,11/11/2023 11:11:15,0,8.574637000000052,47.383096000000080,0.000000000000000,1
evse,CHEVPE36024,Occupied,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.376614"",""Longitude"":""8.526792""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,3187,"{""PostalCode"":""8004"",""City"":""Zürich"",""Street"":""Molkenstrasse Amtshaus Helvetiaplatz"",""Country"":""CHE"",""HouseNum"":""9"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":11,""Amperage"":16,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":3,""Amperage"":16,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE36024,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - Helvetiaplatz Zürich - M1""}",,,,,,,11/11/2023 11:11:15 AM,11/11/2023 11:11:15,1,8.526792000000057,47.376614000000075,0.000000000000000,1
evse,CHEVPE2273,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.382629"",""Longitude"":""8.540913""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,1181,"{""PostalCode"":""8006"",""City"":""Zürich"",""Street"":""Wasserwerkstrasse"",""Country"":""CHE"",""HouseNum"":""6"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":3,""Amperage"":16,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE2273,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - P1 - Hotel Marriott Zürich - 03- Links""}",,,,,,,11/11/2023 11:11:15 AM,11/11/2023 11:11:15,0,8.540913000000046,47.382629000000065,0.000000000000000,1
evse,CHEVPE38527,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.392068"",""Longitude"":""8.510441""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,6823,"{""PostalCode"":""8001"",""City"":""Zürich"",""Street"":""Förrlibuckstrasse"",""Country"":""CHE"",""HouseNum"":""151"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":3,""Amperage"":16,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE38527,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - P1-4 - Parkhaus West""}",,,,,,,11/11/2023 11:11:15 AM,11/11/2023 11:11:15,0,8.510441000000071,47.392068000000052,0.000000000000000,1
evse,CHEVPE3437,Available,MaximumPowerCharging,"[""Type 1 Connector (Cable Attached)"",""Type 2 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.388954"",""Longitude"":""8.517297""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire""]",Not Available,+41582219660,-1,7428,"{""PostalCode"":""8005"",""City"":""Zürich"",""Street"":""Schiffbaustrasse"",""Floor"":""0"",""Country"":""CHE"",""HouseNum"":""11"",""TimeZone"":""UTC+01:00""}",-1,Contract,"[{""Power"":7,""Amperage"":32,""Voltage"":230,""PowerType"":""AC_1_PHASE""},{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""}]",0,CHEVPE3437,Free publicly accessible,true,"{""lang"":""en"",""value"":""evpass - N2 - ibis Zürich City West""}",,,,,,,11/11/2023 11:11:15 AM,11/11/2023 11:11:15,0,8.517297000000042,47.388954000000069,0.000000000000000,1
evse,CHEVPE36008,Available,MaximumPowerCharging,"[""Type 2 Connector (Cable Attached)"",""Type 1 Connector (Cable Attached)""]","{""DecimalDegree"":{""Latitude"":""47.405522"",""Longitude"":""8.480533""}}",CHEVP,"[""REMOTE"",""NFC RFID Classic"",""NFC RFID DESFire"",""Direct Payment""]",Not Available,+41582219660,-1,7672,"{""PostalCode"":""8049"",""City"":""Zürich"",""Street"":""Limmattalstrasse"",""Floor"":""-1"",""Country"":""CHE"",""HouseNum"":""400"",""TimeZone"":""UTC+01:00""}",-1,"[""Contract"",""Direct""]","[{""Power"":22,""Amperage"":32,""Voltage"":400,""PowerType"":""AC_3_PHASE""},{""Power"":7,""Amperage"":32,""Voltage"":230,""PowerType"":""AC_1_PHASE""}]",0,CHEVPE36008,Free publicly accessible,true,"{""lang"":""en"",""value"":""Geschäftshaus Limmattal Zürich - M1""}",,,,,,,11/11/2023 11:11:15 AM,11/11/2023 11:11:15,0,8.480533000000037,47.405522000000076,0.000000000000000,1
